subset_policy,artifact_id,case_or_episode_key,case_id,aggregation_configuration,aggregation_perspective,measurement_role,source_dataset,horizon_config,actor_view,total_rows,attempted_rows,attempted_share,q_n,q_mean,q_median,share_q_le_075,near_uniform_093,usable_loose,usable_primary,usable_strict
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002107,ipv_002107,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,91,91,1.0,91.0,0.37958832484919186,0.20112082049789057,0.8021978021978022,0.18681318681318682,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002113,ipv_002113,target_future|lyft_train_full,key_agent_2,target_future,lyft_train_full,not_applicable,target_future,144,144,1.0,144.0,0.49224438004998383,0.16256283251539194,0.6111111111111112,0.375,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002114,ipv_002114,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,94,94,1.0,94.0,0.40701667304546246,0.2620341874001344,0.7978723404255319,0.20212765957446807,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002114,ipv_002114,target_future|lyft_train_full,key_agent_2,target_future,lyft_train_full,not_applicable,target_future,94,94,1.0,94.0,0.2846438712741632,0.1795864465056889,0.925531914893617,0.0425531914893617,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002115,ipv_002115,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,70,70,1.0,70.0,0.4786126021403896,0.42848240799032955,0.8285714285714286,0.1,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002115,ipv_002115,target_future|lyft_train_full,key_agent_2,target_future,lyft_train_full,not_applicable,target_future,70,70,1.0,70.0,0.6357942177918825,0.6395469196497703,0.6,0.2714285714285714,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002117,ipv_002117,target_future|lyft_train_full,key_agent_1,target_future,lyft_train_full,not_applicable,target_future,235,235,1.0,235.0,0.4350019042980022,0.2938422192033457,0.7617021276595745,0.14042553191489363,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002120,ipv_002120,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,41,41,1.0,41.0,0.4578738481619912,0.4280530387711784,0.8536585365853658,0.0975609756097561,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002121,ipv_002121,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,101,101,1.0,101.0,0.6106452145184956,0.5631972415005102,0.6534653465346535,0.24752475247524752,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002129,ipv_002129,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,46,46,1.0,46.0,0.4286008509160515,0.14289524061725647,0.6956521739130435,0.2826086956521739,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002129,ipv_002129,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,46,46,1.0,46.0,0.28640536074475564,0.1521791513508935,0.9130434782608695,0.08695652173913043,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002131,ipv_002131,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,72,72,1.0,72.0,0.40049727824869447,0.27094822555172465,0.7916666666666666,0.19444444444444445,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002131,ipv_002131,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,72,72,1.0,72.0,0.5029916687074331,0.2961953964257377,0.6666666666666666,0.3055555555555556,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002133,ipv_002133,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,37,37,1.0,37.0,0.35611713839803094,0.2821040967345367,0.918918918918919,0.05405405405405406,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002138,ipv_002138,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,235,235,1.0,235.0,0.5074281989740689,0.43938802598993293,0.7574468085106383,0.14893617021276595,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002138,ipv_002138,target_future|lyft_train_full,key_agent_1,target_future,lyft_train_full,not_applicable,target_future,235,235,1.0,235.0,0.5301073266454183,0.4692678107874397,0.6085106382978723,0.2936170212765957,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002141,ipv_002141,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,81,81,1.0,81.0,0.43813352356717067,0.33142626147614357,0.8024691358024691,0.14814814814814814,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002141,ipv_002141,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,81,81,1.0,81.0,0.4870004715376642,0.4526654585588699,0.8271604938271605,0.06172839506172839,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002142,ipv_002142,target_future|lyft_train_full,key_agent_2,target_future,lyft_train_full,not_applicable,target_future,92,92,1.0,92.0,0.37795184172017826,0.14479900624247918,0.7934782608695652,0.17391304347826086,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002147,ipv_002147,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,55,55,1.0,55.0,0.5020134507947337,0.36083343802243656,0.6909090909090909,0.21818181818181817,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002147,ipv_002147,target_future|lyft_train_full,key_agent_2,target_future,lyft_train_full,not_applicable,target_future,55,55,1.0,55.0,0.6559255057898821,0.7009011890348358,0.6,0.23636363636363636,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002148,ipv_002148,target_future|lyft_train_full,key_agent_1,target_future,lyft_train_full,not_applicable,target_future,51,51,1.0,51.0,0.3476660962513936,0.15032033247178758,0.8627450980392157,0.0392156862745098,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002153,ipv_002153,target_future|lyft_train_full,key_agent_2,target_future,lyft_train_full,not_applicable,target_future,198,198,1.0,198.0,0.5174234873498982,0.2952579334107128,0.6060606060606061,0.37373737373737376,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002154,ipv_002154,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,66,66,1.0,66.0,0.5782923969405566,0.4862298000209544,0.6363636363636364,0.3333333333333333,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002154,ipv_002154,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,66,66,1.0,66.0,0.5186823273919655,0.33074473495213286,0.6363636363636364,0.36363636363636365,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002154,ipv_002154,target_future|lyft_train_full,key_agent_1,target_future,lyft_train_full,not_applicable,target_future,66,66,1.0,66.0,0.47250062739014054,0.5129491492214991,0.9090909090909091,0.030303030303030304,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002155,ipv_002155,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,60,60,1.0,60.0,0.42065054813539465,0.2913133764608789,0.9,0.08333333333333333,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002155,ipv_002155,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,60,60,1.0,60.0,0.30678419497393267,0.147053185823798,0.8333333333333334,0.16666666666666666,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002155,ipv_002155,target_future|lyft_train_full,key_agent_1,target_future,lyft_train_full,not_applicable,target_future,60,60,1.0,60.0,0.28882521398199346,0.15108412019809486,0.9166666666666666,0.08333333333333333,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002155,ipv_002155,target_future|lyft_train_full,key_agent_2,target_future,lyft_train_full,not_applicable,target_future,60,60,1.0,60.0,0.5767282207989317,0.5363953451499102,0.75,0.1,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002160,ipv_002160,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,235,235,1.0,235.0,0.659931921195002,0.6780615537372789,0.6170212765957447,0.26382978723404255,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002162,ipv_002162,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,212,212,1.0,212.0,0.4791814732928339,0.3446885497628547,0.7405660377358491,0.22641509433962265,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002162,ipv_002162,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,212,212,1.0,212.0,0.4829299345509767,0.3842586932246028,0.7452830188679245,0.18867924528301888,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002162,ipv_002162,target_future|lyft_train_full,key_agent_2,target_future,lyft_train_full,not_applicable,target_future,212,212,1.0,212.0,0.5594908995219581,0.5648883248707697,0.6415094339622641,0.2783018867924528,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002164,ipv_002164,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,104,104,1.0,104.0,0.4342871917306876,0.3897228424512208,0.875,0.057692307692307696,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002164,ipv_002164,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,104,104,1.0,104.0,0.5384850625360843,0.43032201689759986,0.6538461538461539,0.21153846153846154,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002164,ipv_002164,target_future|lyft_train_full,key_agent_2,target_future,lyft_train_full,not_applicable,target_future,104,104,1.0,104.0,0.5013396160067135,0.4800967371014695,0.7403846153846154,0.14423076923076922,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002165,ipv_002165,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,47,47,1.0,47.0,0.5428020863160741,0.5458039228426768,0.7659574468085106,0.14893617021276595,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002166,ipv_002166,target_future|lyft_train_full,key_agent_2,target_future,lyft_train_full,not_applicable,target_future,54,54,1.0,54.0,0.5097473925094034,0.4537777329166358,0.7037037037037037,0.12962962962962962,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002168,ipv_002168,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,57,57,1.0,57.0,0.6046221086711205,0.49212220252613603,0.7017543859649122,0.22807017543859648,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002170,ipv_002170,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,50,50,1.0,50.0,0.5745426318207636,0.6010205153528991,0.66,0.34,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002170,ipv_002170,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,50,50,1.0,50.0,0.46033887022480185,0.4285849610475663,0.92,0.08,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002170,ipv_002170,target_future|lyft_train_full,key_agent_1,target_future,lyft_train_full,not_applicable,target_future,50,50,1.0,50.0,0.657804468355956,0.6183646444820126,0.64,0.26,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002171,ipv_002171,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,231,231,1.0,231.0,0.5773701365390173,0.5222888332900008,0.6060606060606061,0.29004329004329005,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002176,ipv_002176,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,83,83,1.0,83.0,0.39755557735537606,0.31423528397338485,0.8554216867469879,0.12048192771084337,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002176,ipv_002176,target_future|lyft_train_full,key_agent_1,target_future,lyft_train_full,not_applicable,target_future,83,83,1.0,83.0,0.5494798885864985,0.5138208981729766,0.6987951807228916,0.20481927710843373,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002176,ipv_002176,target_future|lyft_train_full,key_agent_2,target_future,lyft_train_full,not_applicable,target_future,83,83,1.0,83.0,0.3789293575911815,0.15786614698399556,0.7710843373493976,0.18072289156626506,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002177,ipv_002177,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,109,109,1.0,109.0,0.5276841982274029,0.35960954156381814,0.6330275229357798,0.3394495412844037,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002182,ipv_002182,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,45,45,1.0,45.0,0.6098050476285253,0.6878365268014525,0.6,0.2,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002182,ipv_002182,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,45,45,1.0,45.0,0.5114916270845432,0.40758802196739163,0.7555555555555555,0.2,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002186,ipv_002186,counterpart_current|lyft_train_full,key_agent_1,counterpart_current,lyft_train_full,not_applicable,counterpart,60,60,1.0,60.0,0.500409397656806,0.5455919385838977,0.7333333333333333,0.016666666666666666,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002186,ipv_002186,counterpart_current|lyft_train_full,key_agent_2,counterpart_current,lyft_train_full,not_applicable,counterpart,60,60,1.0,60.0,0.36505036920421513,0.2160249851953958,0.8666666666666667,0.1,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,rq009_feature_matrix,ipv_002186,ipv_002186,target_future|lyft_train_full,key_agent_1,target_future,lyft_train_full,not_applicable,target_future,60,60,1.0,60.0,0.6369808721291953,0.6642679848453397,0.6,0.16666666666666666,True,True,False
